Date,Team,playerID,Player,In,Out,Notes
2014-01-28,Rockets,200758,Ronnie Brewer,False,True,sore right calf (DNP)
2014-01-28,Timberwolves,201593,Nikola Pekovic,False,True,bursitis in right ankle (out indefinitely)
2014-01-29,76ers,203561,Brandon Davies,False,True,fractured right pinky finger (DNP)
2014-01-29,Bobcats,2732,Ben Gordon,False,True,illness (DNP)
2014-01-29,Bobcats,202689,Kemba Walker,False,True,sprained left ankle (DNP)
2014-01-29,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-01-29,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-01-29,Bulls,2550,Kirk Hinrich,True,False,activated from IL
2014-01-29,Celtics,200765,Rajon Rondo,False,True,rest / sore right knee (DNP)
2014-01-29,Clippers,1712,Antawn Jamison,False,True,illness (DNP)
2014-01-29,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-01-29,Heat,2427,Roger Mason Jr.,False,True,placed on IL
2014-01-29,Heat,201962,Toney Douglas,True,False,activated from IL
2014-01-29,Kings,200752,Rudy Gay,True,False,activated from IL
2014-01-29,Magic,101179,Ronnie Price,False,True,sprained right foot (DNP)
2014-01-29,Nuggets,1889,Andre Miller,False,True,personal reasons (DNP)
2014-01-29,Nuggets,201951,Ty Lawson,False,True,strained left rotator cuff (DNP)
2014-01-29,Pelicans,203076,Anthony Davis,False,True,finger injury (DNP)
2014-01-29,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-01-29,Pelicans,201950,Jrue Holiday,False,True,stress fracture in right ankle/tibia (DNP)
2014-01-29,Raptors,202335,Patrick Patterson,False,True,fractured nose (DNP)
2014-01-29,Raptors,201946,Tyler Hansbrough,True,False,activated from IL
2014-01-29,Rockets,101128,Francisco Garcia,False,True,sore left knee (DNP)
2014-01-29,Rockets,201935,James Harden,False,True,bruised left thumb (DNP)
2014-01-29,Spurs,1938,Manu Ginobili,False,True,placed on IL with strained left hamstring
2014-01-29,Timberwolves,201593,Nikola Pekovic,False,True,placed on IL with bursitis in right ankle
2014-01-29,Timberwolves,201985,A.J. Price,True,False,activated from IL
2014-01-30,Knicks,2757,Beno Udrih,False,True,illness (DNP)
2014-01-30,Knicks,202697,Iman Shumpert,False,True,sprained right shoulder (DNP)
2014-01-30,Knicks,2030,Kenyon Martin (Sr.),False,True,sprained left ankle (DNP)
2014-01-31,76ers,203561,Brandon Davies,False,True,fractured right pinky finger (DNP)
2014-01-31,Bobcats,202689,Kemba Walker,False,True,sprained left ankle (DNP)
2014-01-31,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-01-31,Bucks,203089,John Henson,False,True,sprained right wrist (DNP)
2014-01-31,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-01-31,Celtics,202340,Avery Bradley,True,False,activated from IL
2014-01-31,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-01-31,Jazz,202324,Derrick Favors,False,True,placed on IL with strained hip
2014-01-31,Jazz,101107,Marvin Williams,False,True,placed on IL with sore right Achilles / heel
2014-01-31,Jazz,203546,Ian Clark,True,False,activated from IL
2014-01-31,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2014-01-31,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2014-01-31,Lakers,202333,Xavier Henry,False,True,bone bruise in right knee (DNP)
2014-01-31,Mavericks,1890,Shawn Marion,False,True,placed on IL with bruised right shoulder
2014-01-31,Nets,1905,Andrei Kirilenko,False,True,sore right calf (DNP)
2014-01-31,Nuggets,1889,Andre Miller,False,True,personal reasons (DNP)
2014-01-31,Nuggets,201951,Ty Lawson,False,True,strained left rotator cuff (DNP)
2014-01-31,Raptors,202779,Dwight Buycks,False,True,placed on IL
2014-01-31,Warriors,101135,David Lee,False,True,sore/sprained left shoulder (DNP)
2014-01-31,Nuggets,101126,Nate Robinson,False,True,torn ACL in left knee (out indefinitely)
2014-01-31,Mavericks,203495,Ricky Ledo,True,False,activated from IL
2014-01-31,Nuggets,101126,Nate Robinson,False,True,surgery on left knee to repair torn ACL (out indefinitely)
2014-02-01,76ers,203561,Brandon Davies,False,True,fractured right pinky finger (DNP)
2014-02-01,76ers,203487,Michael Carter-Williams,False,True,sore right shoulder (DNP)
2014-02-01,Bobcats,202689,Kemba Walker,False,True,sprained left ankle (DNP)
2014-02-01,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-02-01,Bucks,203089,John Henson,False,True,placed on IL with sprained right wrist
2014-02-01,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-02-01,Bucks,2585,Zaza Pachulia,True,False,activated from IL
2014-02-01,Cavaliers,203508,Sergey Karasev,False,True,placed on IL
2014-02-01,Grizzlies,201144,Mike Conley Jr.,False,True,placed on IL with sprained right ankle
2014-02-01,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-01,Jazz,202379,Jeremy Evans,False,True,placed on IL with bruised tailbone
2014-02-01,Jazz,101107,Marvin Williams,True,False,activated from IL
2014-02-01,Kings,202690,Jimmer Fredette,False,True,placed on IL with illness
2014-02-01,Knicks,202697,Iman Shumpert,False,True,placed on IL with sprained right shoulder
2014-02-01,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-01,Nets,101154,Andray Blatche,False,True,hip injury (DNP)
2014-02-01,Nets,1905,Andrei Kirilenko,False,True,sore right calf (DNP)
2014-02-01,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-01,Pelicans,201950,Jrue Holiday,False,True,stress fracture in right ankle/tibia (DNP)
2014-02-01,Pistons,1497,Chauncey Billups,True,False,activated from IL
2014-02-01,Raptors,202349,Greivis Vasquez,False,True,placed on IL with illness
2014-02-01,Raptors,202779,Dwight Buycks,True,False,activated from IL
2014-02-01,Rockets,101128,Francisco Garcia,False,True,sore left knee (DNP)
2014-02-01,Spurs,201168,Tiago Splitter,True,False,activated from IL
2014-02-01,Suns,203462,Archie Goodwin,True,False,activated from IL
2014-02-01,Cavaliers,2760,Anderson Varejao,True,False,activated from IL
2014-02-01,Cavaliers,2760,Anderson Varejao,False,True,bruised left knee (DNP)
2014-02-02,Celtics,2222,Gerald Wallace,False,True,personal reasons (DNP)
2014-02-02,Magic,2749,Jameer Nelson,False,True,sore left knee (DNP)
2014-02-03,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-02-03,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-02-03,Clippers,201957,B.J. Mullens,False,True,placed on IL
2014-02-03,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-03,Kings,202690,Jimmer Fredette,True,False,activated from IL
2014-02-03,Knicks,2030,Kenyon Martin (Sr.),False,True,placed on IL with ankle injury (out for season)
2014-02-03,Knicks,202697,Iman Shumpert,True,False,activated from IL
2014-02-03,Magic,2749,Jameer Nelson,False,True,sore left knee (DNP)
2014-02-03,Mavericks,203495,Ricky Ledo,False,True,placed on IL
2014-02-03,Nets,101154,Andray Blatche,False,True,hip injury (DNP)
2014-02-03,Nets,1905,Andrei Kirilenko,False,True,sore right calf (DNP)
2014-02-03,Nets,2207,Joe Johnson,False,True,right knee tendinitis (DNP)
2014-02-03,Nuggets,1889,Andre Miller,False,True,personal reasons (DNP)
2014-02-03,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-03,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-03,Pelicans,201950,Jrue Holiday,False,True,stress fracture in right ankle/tibia (DNP)
2014-02-03,Pistons,1497,Chauncey Billups,False,True,left knee injury (DNP)
2014-02-03,Pistons,202725,Josh Harrellson,False,True,knee injury (DTD)
2014-02-03,Raptors,201948,Austin Daye,False,True,placed on IL (P)
2014-02-03,Raptors,202349,Greivis Vasquez,True,False,activated from IL
2014-02-03,Spurs,201980,Danny Green,True,False,activated from IL
2014-02-03,Thunder,203460,Andre Roberson,True,False,activated from IL
2014-02-03,Wizards,202344,Trevor Booker,False,True,placed on IL for personal reasons
2014-02-03,Wizards,779,Glen Rice Jr.,True,False,activated from IL
2014-02-03,Hawks,203098,John Jenkins,False,True,back injury (out for season)
2014-02-03,Hawks,203098,John Jenkins,False,True,surgery on lower back (out for season)
2014-02-04,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2014-02-04,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-04,Lakers,202333,Xavier Henry,False,True,placed on IL with bone bruise in right knee
2014-02-04,Lakers,959,Steve Nash,True,False,activated from IL
2014-02-04,Warriors,203136,Ognen Kuzmic,False,True,placed on IL
2014-02-04,Warriors,979,Jermaine O'Neal,True,False,activated from IL
2014-02-04,76ers,203102,Arnett Moultrie,True,False,activated from IL
2014-02-05,76ers,203561,Brandon Davies,False,True,fractured right pinky finger (DNP)
2014-02-05,Bucks,2406,Caron Butler,False,True,placed on IL with ankle injury
2014-02-05,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-02-05,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-02-05,Bucks,203089,John Henson,True,False,activated from IL
2014-02-05,Celtics,203543,Vitor Faverani,False,True,placed on IL with knee injury
2014-02-05,Clippers,200755,J.J. Redick,False,True,placed on IL with back injury
2014-02-05,Clippers,201957,B.J. Mullens,True,False,activated from IL
2014-02-05,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-05,Lakers,201975,Jodie Meeks,False,True,sprained right ankle (DNP)
2014-02-05,Lakers,201941,Jordan Hill,False,True,cervical strain (DNP)
2014-02-05,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-05,Lakers,959,Steve Nash,False,True,rest (DNP)
2014-02-05,Mavericks,1890,Shawn Marion,True,False,activated from IL
2014-02-05,Nuggets,1889,Andre Miller,False,True,personal reasons (DNP)
2014-02-05,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-05,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-05,Pelicans,201950,Jrue Holiday,False,True,placed on IL with stress fracture in right ankle/tibia (out for season)
2014-02-05,Pelicans,201936,Tyreke Evans,False,True,rib injury (DNP)
2014-02-05,Pistons,1497,Chauncey Billups,False,True,left knee injury (DNP)
2014-02-05,Raptors,202779,Dwight Buycks,False,True,placed on IL
2014-02-05,Raptors,201948,Austin Daye,True,False,activated from IL
2014-02-05,Rockets,101128,Francisco Garcia,False,True,sore left knee (DNP)
2014-02-05,Suns,203462,Archie Goodwin,False,True,placed on IL
2014-02-05,Timberwolves,201147,Corey Brewer,False,True,placed on IL for personal reasons
2014-02-05,Timberwolves,201567,Kevin Love,False,True,stiff neck (DNP)
2014-02-05,Timberwolves,203133,Robbie Hummel,True,False,activated from IL
2014-02-05,Wizards,779,Glen Rice Jr.,False,True,placed on IL
2014-02-05,Wizards,202344,Trevor Booker,True,False,activated from IL
2014-02-06,Bulls,2430,Carlos Boozer,False,True,strained left calf (DNP)
2014-02-06,Lakers,201156,Nick Young,False,True,fractured patella in left knee (out indefinitely)
2014-02-06,Spurs,2225,(William) Tony Parker,False,True,placed on IL with sore lower back
2014-02-06,Spurs,2564,Boris Diaw,False,True,food poisoning (DNP)
2014-02-06,Spurs,1495,Tim Duncan,False,True,rest (DNP)
2014-02-06,Warriors,101106,Andrew Bogut,False,True,placed on IL with sore shoulder
2014-02-06,Warriors,101135,David Lee,False,True,placed on IL with sore shoulder
2014-02-06,Warriors,203517,Nemanja Nedovic,True,False,activated from IL
2014-02-06,Warriors,203136,Ognen Kuzmic,True,False,activated from IL
2014-02-06,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-07,76ers,203561,Brandon Davies,False,True,fractured right pinky finger (DNP)
2014-02-07,Blazers,2590,Mo Williams,False,True,placed on IL for personal reasons
2014-02-07,Blazers,203459,Allen Crabbe,True,False,activated from IL
2014-02-07,Cavaliers,2736,Luol Deng,False,True,flu (DNP)
2014-02-07,Celtics,202340,Avery Bradley,False,True,sore right ankle (DNP)
2014-02-07,Celtics,200765,Rajon Rondo,False,True,rest / sore right knee (DNP)
2014-02-07,Clippers,2045,Hedo Turkoglu,False,True,bruised right knee (DNP)
2014-02-07,Jazz,203546,Ian Clark,False,True,placed on IL
2014-02-07,Jazz,202324,Derrick Favors,True,False,activated from IL
2014-02-07,Jazz,202379,Jeremy Evans,True,False,activated from IL
2014-02-07,Kings,201977,Marcus Thornton (T.),False,True,placed on IL with hip injury
2014-02-07,Kings,200752,Rudy Gay,False,True,placed on IL with illness
2014-02-07,Lakers,201975,Jodie Meeks,False,True,sprained right ankle (DNP)
2014-02-07,Lakers,200770,Jordan Farmar,False,True,rest / torn left hamstring (DNP)
2014-02-07,Lakers,201156,Nick Young,False,True,fractured patella in left knee (DNP)
2014-02-07,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-07,Nets,708,Kevin Garnett,False,True,rest (DNP)
2014-02-07,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-07,Pacers,202362,Lance Stephenson,False,True,sore lower back (DNP)
2014-02-07,Pacers,203111,Orlando Johnson,False,True,placed on IL
2014-02-07,Pacers,203524,Solomon Hill,True,False,activated from IL
2014-02-07,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-07,Pistons,202725,Josh Harrellson,False,True,placed on IL
2014-02-07,Rockets,201600,Omer Asik,True,False,activated from IL
2014-02-07,Thunder,203460,Andre Roberson,False,True,placed on IL
2014-02-07,Timberwolves,201147,Corey Brewer,True,False,activated from IL
2014-02-08,Bucks,202327,Ekpe Udoh,False,True,sprained left ankle (DNP)
2014-02-08,Bucks,101141,Ersan Ilyasova,False,True,back injury (DNP)
2014-02-08,Bucks,2557,Luke Ridnour,False,True,back injury (DNP)
2014-02-08,Bucks,201564,O.J. Mayo,False,True,illness (DNP)
2014-02-08,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-08,Nuggets,1889,Andre Miller,False,True,personal reasons (DNP)
2014-02-08,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-08,Rockets,101128,Francisco Garcia,False,True,sore left knee (DNP)
2014-02-08,Spurs,201158,Marco Belinelli,False,True,back spasms (DNP)
2014-02-08,Spurs,201168,Tiago Splitter,False,True,bruised right calf (DNP)
2014-02-08,Spurs,2225,(William) Tony Parker,True,False,activated from IL
2014-02-08,Timberwolves,201567,Kevin Love,False,True,bruised left quadriceps (DNP)
2014-02-08,Timberwolves,2755,Kevin Martin,False,True,placed on IL with fractured left thumb
2014-02-08,Timberwolves,203133,Robbie Hummel,True,False,activated from IL (P)
2014-02-08,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-08,Rockets,203496,Robert Covington,False,True,placed on IL
2014-02-09,76ers,203561,Brandon Davies,False,True,placed on IL with fractured right pinky finger
2014-02-09,Bulls,2430,Carlos Boozer,False,True,strained left calf (DNP)
2014-02-09,Clippers,201957,B.J. Mullens,False,True,placed on IL
2014-02-09,Clippers,101108,Chris Paul,True,False,activated from IL
2014-02-09,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-09,Kings,201977,Marcus Thornton (T.),True,False,activated from IL
2014-02-09,Kings,200752,Rudy Gay,True,False,activated from IL
2014-02-09,Lakers,201975,Jodie Meeks,False,True,sprained right ankle (DNP)
2014-02-09,Lakers,200770,Jordan Farmar,False,True,sore left hamstring (DNP)
2014-02-09,Lakers,201156,Nick Young,False,True,fractured patella in left knee (DNP)
2014-02-09,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-09,Magic,101131,Jason Maxiell,False,True,personal reasons (DNP)
2014-02-09,Nuggets,201951,Ty Lawson,False,True,fractured left rib (out indefinitely)
2014-02-09,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-09,76ers,203102,Arnett Moultrie,True,False,activated from IL
2014-02-10,76ers,203138,Hollis Thompson,False,True,sprained right ankle (DNP)
2014-02-10,Bucks,101141,Ersan Ilyasova,False,True,back injury (DNP)
2014-02-10,Bucks,201564,O.J. Mayo,False,True,conditioning (DNP)
2014-02-10,Celtics,202340,Avery Bradley,False,True,sore right ankle (DNP)
2014-02-10,Celtics,200765,Rajon Rondo,False,True,rest / sore right knee (DNP)
2014-02-10,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-10,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
2014-02-10,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-10,Raptors,101161,Amir Johnson,False,True,placed on IL with ankle injury
2014-02-10,Raptors,202779,Dwight Buycks,True,False,activated from IL
2014-02-10,Spurs,201168,Tiago Splitter,False,True,bruised right calf/shin (DNP)
2014-02-10,Warriors,979,Jermaine O'Neal,False,True,placed on IL with sore right wrist (P) / back injury (CBC)
2014-02-10,Warriors,203517,Nemanja Nedovic,False,True,right foot inflammation / strained left hamstring (DNP)
2014-02-10,Warriors,101135,David Lee,True,False,activated from IL
2014-02-10,Rockets,203496,Robert Covington,True,False,activated from IL
2014-02-11,Bucks,203089,John Henson,False,True,foot injury (DNP)
2014-02-11,Bulls,2430,Carlos Boozer,False,True,strained left calf (DNP)
2014-02-11,Cavaliers,2760,Anderson Varejao,False,True,sore back (DNP)
2014-02-11,Cavaliers,101139,C.J. Miles,False,True,sore right foot (DNP)
2014-02-11,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-11,Heat,2548,Dwyane Wade,False,True,placed on IL with migraine headache
2014-02-11,Heat,2592,James Jones (Andrew),True,False,activated from IL
2014-02-11,Lakers,201975,Jodie Meeks,False,True,sprained right ankle (DNP)
2014-02-11,Lakers,200770,Jordan Farmar,False,True,sore left hamstring (DNP)
2014-02-11,Lakers,201156,Nick Young,False,True,fractured patella in left knee (DNP)
2014-02-11,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-12,76ers,203138,Hollis Thompson,False,True,sprained right ankle (DNP)
2014-02-12,Blazers,200777,Joel Freeland,False,True,placed on IL wiwth sprained MCL in right knee
2014-02-12,Blazers,2590,Mo Williams,True,False,activated from IL
2014-02-12,Bucks,202327,Ekpe Udoh,False,True,swelling in right knee (DNP)
2014-02-12,Bucks,201564,O.J. Mayo,False,True,conditioning (DNP)
2014-02-12,Cavaliers,2760,Anderson Varejao,False,True,placed on IL with sore back
2014-02-12,Celtics,202340,Avery Bradley,False,True,sore right ankle (DNP)
2014-02-12,Clippers,2584,Willie Green,False,True,placed on IL with hip injury (P)
2014-02-12,Clippers,201957,B.J. Mullens,True,False,activated from IL
2014-02-12,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-12,Heat,2592,James Jones (Andrew),False,True,placed on IL
2014-02-12,Heat,2548,Dwyane Wade,True,False,activated from IL
2014-02-12,Knicks,2747,J.R. Smith,False,True,fractured left cheekbone (DNP)
2014-02-12,Magic,101131,Jason Maxiell,False,True,personal reasons (DNP)
2014-02-12,Mavericks,2734,Devin Harris,False,True,sprained left ankle / knee (DNP)
2014-02-12,Nets,2501,Reggie Evans,False,True,personal reasons (DNP)
2014-02-12,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-12,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
2014-02-12,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP)
2014-02-12,Rockets,201976,Patrick Beverley,False,True,strained abdominal (DNP)
2014-02-12,Spurs,2225,(William) Tony Parker,False,True,rest (DNP)
2014-02-12,Spurs,201168,Tiago Splitter,False,True,bruised right calf/shin (DNP)
2014-02-12,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-12,Cavaliers,203508,Sergey Karasev,True,False,activated from IL
2014-02-13,Lakers,201975,Jodie Meeks,False,True,sprained right ankle (DNP)
2014-02-13,Lakers,959,Steve Nash,False,True,back injury (DTD)
2014-02-13,Nets,2501,Reggie Evans,False,True,personal reasons (DNP)
2014-02-13,Thunder,203460,Andre Roberson,True,False,activated from IL
2014-02-18,76ers,203138,Hollis Thompson,False,True,sprained right ankle (DNP)
2014-02-18,Bucks,202327,Ekpe Udoh,False,True,swelling in right knee (DNP)
2014-02-18,Bucks,2406,Caron Butler,True,False,activated from IL
2014-02-18,Clippers,2584,Willie Green,True,False,activated from IL
2014-02-18,Grizzlies,2754,Tony Allen,False,True,hand injury (DNP)
2014-02-18,Grizzlies,201144,Mike Conley Jr.,True,False,activated from IL
2014-02-18,Heat,2548,Dwyane Wade,True,False,activated from IL (CBC)
2014-02-18,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-18,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
2014-02-18,Pacers,203524,Solomon Hill,False,True,placed on IL
2014-02-18,Pacers,203111,Orlando Johnson,True,False,activated from IL
2014-02-18,Pistons,101111,Charlie Villanueva,False,True,placed on IL
2014-02-18,Pistons,1497,Chauncey Billups,False,True,placed on IL with left knee injury (out for season)
2014-02-18,Pistons,203491,Peyton Siva,True,False,activated from IL
2014-02-18,Raptors,201948,Austin Daye,False,True,placed on IL
2014-02-18,Raptors,202779,Dwight Buycks,False,True,placed on IL
2014-02-18,Raptors,101161,Amir Johnson,True,False,activated from IL
2014-02-18,Raptors,202361,Landry Fields,True,False,activated from IL
2014-02-18,Spurs,2225,(William) Tony Parker,False,True,placed on IL with sore back
2014-02-18,Spurs,201168,Tiago Splitter,False,True,bruised right calf/shin (DNP)
2014-02-18,Spurs,1938,Manu Ginobili,True,False,activated from IL
2014-02-18,Cavaliers,203508,Sergey Karasev,False,True,placed on IL
2014-02-18,Cavaliers,2760,Anderson Varejao,True,False,activated from IL
2014-02-18,Cavaliers,2760,Anderson Varejao,False,True,sore back (DNP)
2014-02-19,Blazers,203086,Meyers Leonard,False,True,placed on IL with sprained left ankle
2014-02-19,Blazers,201964,Victor Claver,True,False,activated from IL
2014-02-19,Cavaliers,203079,Dion Waiters,False,True,hyperextended left knee (DNP)
2014-02-19,Celtics,202340,Avery Bradley,False,True,placed on IL with sore right ankle
2014-02-19,Celtics,203543,Vitor Faverani,True,False,activated from IL
2014-02-19,Hawks,202970,Gustavo Ayon,False,True,shoulder injury / stress fracture in right ankle (P) (DNP)
2014-02-19,Jazz,202324,Derrick Favors,False,True,placed on IL with sprained right hip
2014-02-19,Lakers,201156,Nick Young,False,True,fractured patella in left knee (DNP)
2014-02-19,Lakers,2200,Pau Gasol,False,True,strained right groin (DNP)
2014-02-19,Lakers,959,Steve Nash,False,True,nerve root irritation (DNP)
2014-02-19,Pelicans,201160,Jason Smith,False,True,placed on IL with right knee injury
2014-02-19,Pistons,1497,Chauncey Billups,False,True,arthroscopic surgery on left knee (out for season)
2014-02-19,Rockets,203496,Robert Covington,False,True,placed on IL
2014-02-19,Rockets,200758,Ronnie Brewer,False,True,sprained right ankle (DNP)
2014-02-19,Spurs,203382,Aron Baynes,False,True,bruised left knee (DNP)
2014-02-19,Spurs,1495,Tim Duncan,False,True,rest (DNP)
2014-02-19,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-19,Warriors,979,Jermaine O'Neal,True,False,activated from IL
2014-02-20,Bucks,202688,Brandon Knight,False,True,heel injury (DNP)
2014-02-20,Bucks,202327,Ekpe Udoh,False,True,swelling in right knee (DNP)
2014-02-20,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-20,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
2014-02-20,Rockets,200758,Ronnie Brewer,False,True,sprained right ankle (DNP)
2014-02-20,Thunder,201566,Russell Westbrook,True,False,activated from IL
2014-02-20,Timberwolves,101142,Ronny Turiaf,False,True,bruised right knee (out indefinitely)
2014-02-20,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-21,Cavaliers,2760,Anderson Varejao,False,True,sore back (DNP)
2014-02-21,Cavaliers,101139,C.J. Miles,False,True,sprained left ankle (DNP)
2014-02-21,Cavaliers,203079,Dion Waiters,False,True,hyperextended left knee (DNP)
2014-02-21,Celtics,203543,Vitor Faverani,False,True,knee injury (DNP)
2014-02-21,Hawks,202970,Gustavo Ayon,False,True,right shoulder injury (DNP)
2014-02-21,Hawks,201952,Jeff Teague,False,True,sprained left ankle (DNP)
2014-02-21,Knicks,202697,Iman Shumpert,False,True,placed on IL with sprained MCL in knee
2014-02-21,Lakers,201156,Nick Young,False,True,fractured patella in left knee (DNP)
2014-02-21,Lakers,959,Steve Nash,False,True,nerve root irritation (DNP)
2014-02-21,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-21,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
2014-02-21,Pistons,202725,Josh Harrellson,True,False,activated from IL
2014-02-21,Suns,2571,Leandro Barbosa,False,True,sprained left big toe (DNP)
2014-02-21,Suns,203462,Archie Goodwin,True,False,activated from IL
2014-02-21,Thunder,2570,Kendrick Perkins,False,True,strained groin (DTD)
2014-02-22,Bucks,2406,Caron Butler,False,True,sore left ankle (DNP)
2014-02-22,Bucks,202327,Ekpe Udoh,False,True,swelling in right knee (DNP)
2014-02-22,Celtics,203096,Jared Sullinger,False,True,concussion (DNP)
2014-02-22,Celtics,200765,Rajon Rondo,False,True,rest (DNP)
2014-02-22,Celtics,203543,Vitor Faverani,False,True,knee injury (DNP)
2014-02-22,Hawks,202970,Gustavo Ayon,False,True,right shoulder injury (DNP)
2014-02-22,Hawks,200794,Paul Millsap,False,True,bruised right knee (DNP)
2014-02-22,Kings,1891,Jason Terry,False,True,placed on IL recovering from surgery on left knee (out for season)
2014-02-22,Kings,2501,Reggie Evans,False,True,personal reasons (DNP)
2014-02-22,Magic,201167,Arron Afflalo,False,True,sprained right ankle (DNP)
2014-02-22,Nets,201977,Marcus Thornton (T.),False,True,food poisoning (DNP)
2014-02-22,Pelicans,201160,Jason Smith,False,True,right knee injury (DNP) (P)
2014-02-22,Timberwolves,101142,Ronny Turiaf,False,True,bone bruise in right knee (DNP)
2014-02-22,Warriors,101135,David Lee,False,True,stomach flu (DNP)
2014-02-22,Warriors,203517,Nemanja Nedovic,False,True,strained left hamstring (DNP)
2014-02-22,Wizards,1733,Al Harrington,True,False,activated from IL
2014-02-23,Bulls,202710,Jimmy Butler,False,True,bruised ribs (DNP)
2014-02-23,Cavaliers,2760,Anderson Varejao,False,True,placed on IL with sore back
2014-02-23,Cavaliers,101139,C.J. Miles,False,True,sprained left ankle (DNP)
2014-02-23,Cavaliers,203079,Dion Waiters,False,True,hyperextended left knee (DNP)
2014-02-23,Cavaliers,203508,Sergey Karasev,True,False,activated from IL
2014-02-23,Heat,2592,James Jones (Andrew),True,False,activated from IL
2014-02-23,Lakers,959,Steve Nash,False,True,nerve root irritation (DNP)
2014-02-23,Magic,201167,Arron Afflalo,False,True,sprained right ankle (DNP)
2014-02-23,Nets,708,Kevin Garnett,False,True,rest (DNP)
2014-02-23,Nets,201977,Marcus Thornton (T.),False,True,food poisoning (DNP)
2014-02-23,Nets,2733,Shaun Livingston,False,True,bruised tailbone (DNP)
2014-02-23,Nuggets,201589,Darrell Arthur,False,True,strained left groin/hip (DNP)
2014-02-23,Nuggets,101126,Nate Robinson,False,True,recovering from surgery on left knee to repair torn ACL (DNP)
2014-02-23,Nuggets,201951,Ty Lawson,False,True,fractured left rib (DNP)
