Date,Team,playerID,Player,In,Out,Notes
2003-12-26,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-26,Nets,2447,Tamar Slay,False,True,placed on IL with strained right groin
2003-12-26,Nets,2220,Brandon Armstrong,True,False,activated from IL
2003-12-26,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2003-12-26,Wizards,43,Chris Whitney,False,True,placed on IL with sprained left ankle
2003-12-26,Wizards,348,Mitchell Butler,True,False,activated from IL
2003-12-27,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-27,Heat,2548,Dwyane Wade,False,True,sprained right wrist (DNP)
2003-12-27,Heat,961,John Wallace,False,True,placed on IL with right knee tendinitis
2003-12-27,Heat,955,Samaki Walker,True,False,activated from IL
2003-12-27,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2003-12-27,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-27,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-27,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2003-12-28,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-28,76ers,1985,Zendon Hamilton,False,True,infection in left leg (DNP)
2003-12-28,Jazz,1052,Ben Handlogten,False,True,strained left knee (DNP)
2003-12-28,Kings,1444,Lawrence Funderburke,False,True,surgery on left Achilles tendon (DNP)
2003-12-28,Lakers,252,Karl Malone,False,True,sprained right knee (DNP)
2003-12-28,Raptors,441,Lamond Murray,False,True,back spasms (DNP)
2003-12-29,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2003-12-29,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-29,76ers,1985,Zendon Hamilton,False,True,infection in left leg (DNP)
2003-12-29,Blazers,905,Dale Davis,False,True,back spasms (DNP)
2003-12-29,Hawks,673,Alan Henderson,True,False,activated from IL
2003-12-29,Heat,2617,Udonis Haslem,False,True,placed on IL with sprained MCL in right knee
2003-12-29,Heat,1917,Wang Zhi-Zhi,True,False,activated from IL
2003-12-29,Jazz,731,Greg Ostertag,False,True,left knee inflammation (DNP)
2003-12-29,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-29,Pistons,1762,Tremaine Fowlkes,False,True,placed on IL with back spasms
2003-12-29,Pistons,1032,Darvin Ham,True,False,activated from IL
2003-12-30,Grizzlies,1719,Bonzi Wells,False,True,concussion (DNP)
2003-12-30,Grizzlies,2559,Troy Bell,False,True,placed on IL
2003-12-30,Grizzlies,2563,Dahntay Jones,True,False,activated from IL
2003-12-30,Knicks,1720,Michael Doleac,False,True,placed on IL with left patella tendinitis
2003-12-30,Knicks,2552,Mike Sweetney,False,True,placed on IL with lower back spasms
2003-12-30,Mavericks,2059,Eduardo Najera,False,True,sore left knee (DNP)
2003-12-30,Nuggets,468,Jon Barry,False,True,arthroscopic surgery on right shoulder (out 6 weeks)
2003-12-30,Pacers,1533,Anthony Johnson,False,True,abdominal strain (DNP)
2003-12-30,Raptors,441,Lamond Murray,False,True,placed on IL with sore lower back
2003-12-30,Raptors,2370,Mengke Bateer,True,False,activated from IL
2003-12-30,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2003-12-30,Wizards,2240,Gilbert Arenas,True,False,activated from IL
2003-12-31,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2003-12-31,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-31,76ers,1985,Zendon Hamilton,False,True,infection in left leg (DNP)
2003-12-31,Clippers,178,Olden Polynice,False,True,placed on IL with sprained neck
2003-12-31,Clippers,1542,Peja Drobnjak,True,False,activated from IL
2003-12-31,Jazz,1052,Ben Handlogten,False,True,torn ACL in left knee (out indefinitely)
2003-12-31,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-31,Nuggets,948,Marcus Camby,False,True,strained left groin (DNP)
2004-01-02,Cavaliers,1956,Ira Newble,False,True,bruised right quadricep (DNP)
2004-01-02,Celtics,1908,Jumaine Jones,False,True,bruised right shoulder (DNP)
2004-01-02,Heat,2548,Dwyane Wade,False,True,placed on IL with bone bruise in right wrist
2004-01-02,Heat,2602,Jerome Beasley,True,False,activated from IL
2004-01-02,Jazz,1052,Ben Handlogten,False,True,torn ACL in left knee (DNP)
2004-01-02,Knicks,275,Allan Houston,False,True,sore left knee (DNP)
2004-01-02,Knicks,2421,Frank Williams,False,True,strained left groin (DNP)
2004-01-02,Lakers,252,Karl Malone,False,True,sprained right knee (DNP)
2004-01-02,Mavericks,1504,Danny Fortson,False,True,tooth infection (DNP)
2004-01-02,Mavericks,2059,Eduardo Najera,False,True,placed on IL with sore left knee
2004-01-02,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2004-01-02,Pacers,1533,Anthony Johnson,False,True,lower abdominal strain (DNP)
2004-01-02,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-02,Warriors,461,Popeye Jones,True,False,activated from IL
2004-01-03,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2004-01-03,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2004-01-03,Grizzlies,2054,Jake Tsakalidis,False,True,birth of child (DNP)
2004-01-03,Jazz,1052,Ben Handlogten,False,True,torn ACL in left knee (DNP)
2004-01-03,Jazz,1723,Matt Harpring,False,True,strained right knee (DNP)
2004-01-03,Kings,2222,Gerald Wallace,False,True,death in family (DNP)
2004-01-03,Pacers,1533,Anthony Johnson,False,True,abdominal strain (DNP)
2004-01-03,Pistons,722,Corliss Williamson,False,True,back spasms (DNP)
2004-01-03,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-03,Warriors,384,Calbert Cheaney,False,True,illness (DNP)
2004-01-04,Clippers,2250,Bobby Simmons,False,True,sprained right wrist (DNP)
2004-01-04,Clippers,2060,Marko Jaric,False,True,sprained left foot (DNP)
2004-01-04,Kings,2222,Gerald Wallace,False,True,death in family (DNP)
2004-01-04,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-04,Knicks,2421,Frank Williams,False,True,strained left groin (DNP)
2004-01-04,Lakers,252,Karl Malone,False,True,placed on IL with sprained MCL in right knee
2004-01-04,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-04,Lakers,2441,Jamal Sampson,True,False,activated from IL
2004-01-04,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2004-01-04,Wizards,1510,Brevin Knight,False,True,personal reasons (DNP)
2004-01-05,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2004-01-05,Blazers,2566,Travis Outlaw,False,True,placed on IL with bilateral patellar tendinitis
2004-01-05,Celtics,1908,Jumaine Jones,False,True,bruised right shoulder (DNP)
2004-01-05,Jazz,1052,Ben Handlogten,False,True,placed on IL with torn ACL in left knee
2004-01-05,Jazz,1723,Matt Harpring,False,True,strained right knee (DNP)
2004-01-05,Mavericks,2572,Josh Howard,False,True,strained left hamstring (DNP)
2004-01-05,Pacers,1533,Anthony Johnson,False,True,abdominal strain (DNP)
2004-01-05,Raptors,1960,Milt Palacio,False,True,fractured left wrist (out indefinitely)
2004-01-05,Spurs,1938,Manu Ginobili,False,True,placed on IL with sprained lower back
2004-01-05,Spurs,2682,Alex Garcia,True,False,activated from IL
2004-01-05,Suns,281,Scott Williams,False,True,placed on IL with back spasms
2004-01-05,Jazz,1913,Michael Ruffin,True,False,activated from IL
2004-01-05,Jazz,1913,Michael Ruffin,False,True,abdominal strain (DNP)
2004-01-06,Cavaliers,1743,Bruno Sundov,False,True,placed on IL with right Achilles tendinitis
2004-01-06,Cavaliers,1956,Ira Newble,False,True,placed on IL with bruised right quadriceps
2004-01-06,Cavaliers,2402,Dajuan Wagner,True,False,activated from IL
2004-01-06,Cavaliers,2205,DeSagana Diop,True,False,activated from IL
2004-01-06,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-06,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-06,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2004-01-06,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-07,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2004-01-07,76ers,934,Derrick Coleman,False,True,sprained left knee (DNP)
2004-01-07,Heat,2602,Jerome Beasley,False,True,placed on IL with strained lower back
2004-01-07,Heat,961,John Wallace,True,False,activated from IL
2004-01-07,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-07,Mavericks,2572,Josh Howard,False,True,strained left hamstring (DNP)
2004-01-07,Raptors,1960,Milt Palacio,False,True,fractured left wrist (DNP)
2004-01-07,Warriors,2211,Troy Murphy,False,True,right ankle inflammation (DNP)
2004-01-08,Blazers,1507,Derek Anderson,True,False,activated from IL
2004-01-08,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-09,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2004-01-09,Blazers,739,Rasheed Wallace,False,True,sprained left ankle (DNP)
2004-01-09,Bucks,2429,Dan Gadzuric,False,True,right knee injury (DNP)
2004-01-09,Bulls,2033,Marcus Fizer,False,True,flu (DNP)
2004-01-09,Clippers,2047,Quentin Richardson,False,True,sprained right hand (DNP)
2004-01-09,Jazz,1723,Matt Harpring,False,True,strained right knee (DNP)
2004-01-09,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-09,Mavericks,2572,Josh Howard,False,True,strained left hamstring (DNP)
2004-01-09,Nets,2204,Eddie Griffin,False,True,placed on IL with sore back
2004-01-09,Nets,2565,Zoran Planinic,True,False,activated from IL
2004-01-09,Raptors,2547,Chris Bosh,False,True,sprained right knee (DNP)
2004-01-09,Raptors,1960,Milt Palacio,False,True,fractured left wrist (DTD)
2004-01-09,Spurs,2682,Alex Garcia,False,True,placed on IL with bruised right knee
2004-01-09,Suns,2573,Maciej Lampe,False,True,placed on IL with back spasms
2004-01-09,Suns,2405,Amar'e Stoudemire,True,False,activated from IL
2004-01-09,Suns,2560,Zarko Cabarkapa,True,False,activated from IL
2004-01-10,76ers,243,Aaron McKie,False,True,strained left hamstring (DNP)
2004-01-10,Bucks,2429,Dan Gadzuric,False,True,strained right patellar tendon (DNP)
2004-01-10,Heat,902,Bimbo Coles,False,True,strained left quadricep (DNP)
2004-01-10,Jazz,1723,Matt Harpring,False,True,arthroscopic surgery on left knee to repair torn cartilage (date approximate)
2004-01-10,Jazz,1723,Matt Harpring,False,True,strained left knee (DNP)
2004-01-10,Knicks,2456,Cezary Trybanski,False,True,placed on IL with patella tendinitis in left knee
2004-01-10,Knicks,1720,Michael Doleac,True,False,activated from IL
2004-01-10,Knicks,2552,Mike Sweetney,True,False,activated from IL
2004-01-10,Raptors,1960,Milt Palacio,False,True,placed on IL with fractured left wrist
2004-01-10,Raptors,441,Lamond Murray,True,False,activated from IL
2004-01-10,Timberwolves,718,Gary Trent,False,True,sprained right ankle (DNP)
2004-01-10,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-10,Warriors,2211,Troy Murphy,False,True,bone spurs in right ankle (DNP)
2004-01-10,Wizards,2240,Gilbert Arenas,False,True,placed on IL with strained stomach muscle
2004-01-11,Blazers,739,Rasheed Wallace,False,True,sprained left ankle (DNP)
2004-01-11,Clippers,77,Doug Overton,False,True,sprained left foot (DNP)
2004-01-11,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-11,Mavericks,2572,Josh Howard,False,True,strained left hamstring (DNP)
2004-01-11,Raptors,2547,Chris Bosh,False,True,sprained right knee (DNP)
2004-01-12,76ers,934,Derrick Coleman,False,True,sprained left knee (DNP)
2004-01-12,Knicks,1496,Keith Van Horn,False,True,right knee injury (DNP)
2004-01-12,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-12,Mavericks,2572,Josh Howard,False,True,strained left hamstring (DNP)
2004-01-12,Warriors,2211,Troy Murphy,False,True,deep bone bruise and stress reaction in right ankle (out 4-6 weeks)
2004-01-12,Warriors,2211,Troy Murphy,False,True,bone spurs in right ankle (DNP)
2004-01-13,Blazers,739,Rasheed Wallace,False,True,sprained left ankle (DNP)
2004-01-13,Bucks,2429,Dan Gadzuric,False,True,strained right patellar tendon (DNP)
2004-01-13,Bulls,2423,Chris Jefferies,False,True,placed on IL with sprained left ankle
2004-01-13,Bulls,916,Corie Blount,False,True,flu-like symptoms (DNP)
2004-01-13,Bulls,937,Scottie Pippen,True,False,activated from IL
2004-01-13,Clippers,2047,Quentin Richardson,False,True,sprained right hand (DNP)
2004-01-13,Heat,955,Samaki Walker,False,True,placed on IL with bone bruise in right ankle
2004-01-13,Heat,2617,Udonis Haslem,True,False,activated from IL
2004-01-13,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-13,Jazz,1723,Matt Harpring,False,True,right knee injury (DNP)
2004-01-13,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-13,Lakers,977,Kobe Bryant,False,True,sprained right shoulder (out indefinitely)
2004-01-13,Suns,2063,Jake Voskuhl,False,True,birth of child (DNP)
2004-01-13,Timberwolves,718,Gary Trent,False,True,sprained right ankle (DNP)
2004-01-13,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-13,Warriors,2211,Troy Murphy,False,True,deep bone bruise and stress reaction in right ankle (DNP)
2004-01-14,Lakers,977,Kobe Bryant,False,True,placed on IL with sprained right shoulder
2004-01-14,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-14,Mavericks,960,Tony Delk,False,True,sprained left ankle (out 2-3 weeks)
2004-01-14,Pacers,1733,Al Harrington,False,True,bruised right leg (DNP)
2004-01-14,Pacers,2592,James Jones (Andrew),False,True,placed on IL with strained left calf
2004-01-14,Pacers,1886,Jonathan Bender,True,False,activated from IL
2004-01-14,Raptors,2547,Chris Bosh,False,True,sprained right knee (DNP)
2004-01-14,Rockets,1509,Kelvin Cato,False,True,sprained left foot (DNP)
2004-01-14,Spurs,2078,Jason Hart,False,True,placed on IL with left patella tendinitis
2004-01-14,Spurs,1938,Manu Ginobili,True,False,activated from IL
2004-01-14,Timberwolves,718,Gary Trent,False,True,sprained right ankle (DNP)
2004-01-14,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-15,Blazers,2257,Ruben Boumtje Boumtje,True,False,activated from IL
2004-01-15,Blazers,2566,Travis Outlaw,True,False,activated from IL
2004-01-15,Bucks,2429,Dan Gadzuric,False,True,strained right knee (DNP)
2004-01-15,Cavaliers,2452,J.R. Bremer,False,True,placed on IL with sprained right ankle
2004-01-15,Cavaliers,1956,Ira Newble,True,False,activated from IL
2004-01-15,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-15,Jazz,1723,Matt Harpring,False,True,strained right knee (DNP)
2004-01-15,Raptors,2547,Chris Bosh,False,True,sprained right knee (DNP)
2004-01-15,Warriors,2073,Brian Cardinal,False,True,flu (DNP)
2004-01-15,Warriors,89,Nick Van Exel,False,True,placed on IL with left knee inflammation
2004-01-15,Warriors,2211,Troy Murphy,False,True,deep bone bruise and stress reaction in right ankle (DNP)
2004-01-15,Warriors,1502,Adonal Foyle,True,False,activated from IL
2004-01-16,Clippers,2047,Quentin Richardson,False,True,sprained right hand (DNP)
2004-01-16,Clippers,2408,Melvin Ely,True,False,activated from IL
2004-01-16,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-16,Lakers,270,Horace Grant,False,True,personal reasons (DNP)
2004-01-16,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-16,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-16,Warriors,2073,Brian Cardinal,False,True,flu-like symptoms (DNP)
2004-01-16,Warriors,2211,Troy Murphy,False,True,deep bone bruise and stress reaction in right ankle (DNP)
2004-01-17,76ers,1903,Kenny Thomas,False,True,sprained right ankle (DNP)
2004-01-17,Clippers,2250,Bobby Simmons,False,True,sprained left hip (DNP)
2004-01-17,Clippers,2047,Quentin Richardson,False,True,sprained right hand (DNP)
2004-01-17,Hawks,673,Alan Henderson,False,True,family reasons (DNP)
2004-01-17,Hornets,133,David Wesley,False,True,placed on IL
2004-01-17,Hornets,2561,David West,False,True,placed on IL with sprained left big toe
2004-01-17,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-17,Jazz,1723,Matt Harpring,False,True,right knee surgery (DNP)
2004-01-17,Jazz,2590,Mo Williams,False,True,left ankle tendinitis (DNP)
2004-01-17,Lakers,270,Horace Grant,False,True,personal reasons (DNP)
2004-01-17,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-17,Mavericks,959,Steve Nash,False,True,sore right hip (DNP)
2004-01-17,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-17,Raptors,1713,Vince Carter,False,True,strained right quadricep (DNP)
2004-01-17,Sonics,2501,Reggie Evans,False,True,upper respiratory ailment (DNP)
2004-01-17,Timberwolves,718,Gary Trent,False,True,sprained right ankle (DNP)
2004-01-17,Timberwolves,1607,Troy Hudson,False,True,sprained right ankle (DNP)
2004-01-18,Nuggets,2244,Jeff Trepagnier,False,True,placed on IL with sprained left ankle
2004-01-18,Nuggets,998,Mark Pope,True,False,activated from IL
2004-01-19,Clippers,2250,Bobby Simmons,False,True,placed on IL with sprained left hip
2004-01-19,Hawks,673,Alan Henderson,False,True,family reasons (DNP)
2004-01-19,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-19,Jazz,1905,Andrei Kirilenko,False,True,sprained right ankle (DNP)
2004-01-19,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-19,Jazz,1913,Michael Ruffin,False,True,sprained left foot (DNP)
2004-01-19,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-19,Lakers,270,Horace Grant,False,True,personal reasons (DNP)
2004-01-19,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-19,Pacers,1886,Jonathan Bender,False,True,sore left knee (DNP)
2004-01-19,Raptors,1713,Vince Carter,False,True,strained right quadricep (DNP)
2004-01-19,Suns,2405,Amar'e Stoudemire,False,True,sprained ankle (DNP)
2004-01-19,Suns,686,Antonio McDyess,False,True,placed on IL with left knee tendinitis
2004-01-19,Suns,2573,Maciej Lampe,True,False,activated from IL
2004-01-19,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-20,Cavaliers,2544,LeBron James,False,True,sprained right ankle (DNP)
2004-01-20,Celtics,2036,Chris Mihm,False,True,strained left hamstring (DNP)
2004-01-20,Heat,258,Brian Grant,False,True,bruised left knee (DNP)
2004-01-20,Jazz,1905,Andrei Kirilenko,False,True,sprained right ankle (DNP)
2004-01-20,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-20,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-20,Mavericks,2605,Marquis Daniels,False,True,flu (DNP)
2004-01-20,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-20,Pacers,1886,Jonathan Bender,False,True,sore left knee (DNP)
2004-01-21,Hawks,673,Alan Henderson,False,True,family reasons (DNP)
2004-01-21,Hawks,2580,Travis Hansen,False,True,right foot irritation (DNP)
2004-01-21,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-01-21,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-21,Knicks,2552,Mike Sweetney,False,True,placed on IL with patella tendinitis
2004-01-21,Lakers,270,Horace Grant,False,True,personal reasons (DNP)
2004-01-21,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-21,Magic,1731,Tyronn Lue,False,True,strained right buttock (DNP)
2004-01-21,Raptors,688,Michael Curry,False,True,placed on IL with bone chips in right elbow
2004-01-21,Raptors,2425,Robert Archibald,False,True,sprained left ankle (DNP)
2004-01-21,Raptors,1713,Vince Carter,False,True,strained right quadricep (DNP)
2004-01-21,Raptors,1960,Milt Palacio,True,False,activated from IL
2004-01-21,Spurs,990,Malik Rose,False,True,sprained left ankle (DNP)
2004-01-21,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-01-21,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-22,Cavaliers,2544,LeBron James,False,True,sprained right ankle (DNP)
2004-01-22,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-22,Lakers,270,Horace Grant,False,True,personal reasons (DNP)
2004-01-22,Lakers,2441,Jamal Sampson,False,True,sprained right ankle (DNP)
2004-01-22,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-22,Mavericks,1504,Danny Fortson,False,True,tooth infection (DNP)
2004-01-22,Mavericks,2605,Marquis Daniels,False,True,flu (DNP)
2004-01-22,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-22,Sonics,2499,Richie Frahm,False,True,placed on IL with right knee tendinitis
2004-01-22,Sonics,1738,Ansu Sesay,True,False,activated from IL
2004-01-22,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-23,76ers,934,Derrick Coleman,False,True,broken right pinky finger (out 6+ weeks)
2004-01-23,Bucks,1065,Erick Strickland,False,True,strained left groin (DNP)
2004-01-23,Bulls,1944,Eddie Robinson,False,True,strained left groin (DNP)
2004-01-23,Celtics,2036,Chris Mihm,False,True,strained left hamstring (DNP)
2004-01-23,Celtics,2570,Kendrick Perkins,True,False,activated from IL
2004-01-23,Hawks,673,Alan Henderson,False,True,sore back (DNP)
2004-01-23,Hawks,2580,Travis Hansen,False,True,right foot irritation (DNP)
2004-01-23,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-01-23,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-23,Jazz,1905,Andrei Kirilenko,False,True,sprained right ankle (DNP)
2004-01-23,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-23,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-23,Lakers,2567,Brian Cook,False,True,broken right pinky finger (out 4-6 weeks)
2004-01-23,Mavericks,1504,Danny Fortson,False,True,tooth infection (DNP)
2004-01-23,Mavericks,2605,Marquis Daniels,False,True,flu (DNP)
2004-01-23,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-23,Pacers,1886,Jonathan Bender,False,True,placed on IL with sore left knee
2004-01-23,Pacers,1513,Scot Pollard,False,True,flu (DNP)
2004-01-23,Pacers,2056,Primoz Brezec,True,False,activated from IL
2004-01-23,Spurs,990,Malik Rose,False,True,sprained left ankle (DNP)
2004-01-23,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-01-23,Timberwolves,911,Ervin Johnson,False,True,death in family (DNP)
2004-01-24,76ers,1903,Kenny Thomas,False,True,corneal abrasion (DNP)
2004-01-24,76ers,1928,Todd MacCulloch,False,True,tarsel tunnel released surgery on left foot
2004-01-24,Cavaliers,2544,LeBron James,False,True,sprained right ankle (DNP)
2004-01-24,Cavaliers,1499,Tony Battie,False,True,bruised left knee (DNP)
2004-01-24,Hornets,1884,Baron Davis,False,True,sprained left ankle (DNP)
2004-01-24,Hornets,2561,David West,False,True,sore right knee (DNP)
2004-01-24,Jazz,1905,Andrei Kirilenko,False,True,sprained right ankle (DNP)
2004-01-24,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-24,Knicks,1000,Shandon Anderson,False,True,migraine headache (DNP)
2004-01-24,Lakers,2567,Brian Cook,False,True,placed on IL with broken right pinky finger
2004-01-24,Lakers,2441,Jamal Sampson,False,True,sprained right ankle (DNP)
2004-01-24,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2004-01-24,Lakers,977,Kobe Bryant,True,False,activated from IL
2004-01-24,Lakers,296,Rick Fox,True,False,activated from IL
2004-01-24,Pacers,1513,Scot Pollard,False,True,flu (DNP)
2004-01-24,Warriors,2211,Troy Murphy,False,True,right ankle injury (DNP)
2004-01-25,Bulls,1944,Eddie Robinson,False,True,strained left groin (DNP)
2004-01-25,Bulls,383,Kendall Gill,False,True,placed on IL with strained right Achilles tendon
2004-01-25,Bulls,937,Scottie Pippen,False,True,sore left knee (DNP)
2004-01-25,Bulls,2423,Chris Jefferies,True,False,activated from IL
2004-01-25,Grizzlies,2203,Shane Battier,False,True,strained rib (DNP)
2004-01-25,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-01-25,Hawks,1901,Dion Glover,False,True,migraine headache (DNP)
2004-01-25,Hawks,2580,Travis Hansen,False,True,right foot irritation (DNP)
2004-01-25,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-25,Magic,2558,Reece Gaines,True,False,activated from IL
2004-01-25,Mavericks,1504,Danny Fortson,False,True,tooth extraction (DNP)
2004-01-25,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-25,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle & toe (DNP)
2004-01-25,Timberwolves,911,Ervin Johnson,False,True,death in family (DNP)
2004-01-26,76ers,934,Derrick Coleman,False,True,placed on IL with broken right ring finger
2004-01-26,76ers,2584,Willie Green,True,False,activated from IL
2004-01-26,Cavaliers,2257,Ruben Boumtje Boumtje,False,True,placed on IL with sprained left ankle
2004-01-26,Cavaliers,1499,Tony Battie,False,True,bruised left knee (DNP)
2004-01-26,Cavaliers,2452,J.R. Bremer,True,False,activated from IL
2004-01-26,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-26,Jazz,2590,Mo Williams,False,True,sprained right ankle (DNP)
2004-01-26,Magic,2586,Keith Bogans,False,True,bruised right quadricep (DNP)
2004-01-26,Nuggets,702,Voshon Lenard,False,True,strained right quadricep (DNP)
2004-01-26,Spurs,2045,Hedo Turkoglu,False,True,bruised left quadricep (DNP)
2004-01-26,Wizards,1716,Larry Hughes,False,True,right knee tendinitis (DNP)
2004-01-27,76ers,947,Allen Iverson,False,True,sprained right index finger (DNP)
2004-01-27,Hawks,673,Alan Henderson,False,True,sprained back (DNP)
2004-01-27,Hornets,1724,Bryce Drew,False,True,placed on IL with lower back spasms
2004-01-27,Hornets,469,Jamal Mashburn,True,False,activated from IL
2004-01-27,Mavericks,960,Tony Delk,False,True,sprained left ankle (DNP)
2004-01-27,Spurs,2045,Hedo Turkoglu,False,True,bruised left quadricep (DNP)
2004-01-27,Suns,2405,Amar'e Stoudemire,False,True,sore left ankle (DNP)
2004-01-28,76ers,947,Allen Iverson,False,True,sprained right index finger (DNP)
2004-01-28,Cavaliers,2430,Carlos Boozer,False,True,personal reasons (DNP)
2004-01-28,Heat,258,Brian Grant,False,True,right knee tendinitis (DNP)
2004-01-28,Heat,2446,Rasual Butler,False,True,placed on IL with strained groin
2004-01-28,Heat,2548,Dwyane Wade,True,False,activated from IL
2004-01-28,Jazz,1723,Matt Harpring,False,True,recovering from surgery on right knee (DNP)
2004-01-28,Jazz,2590,Mo Williams,False,True,sprained left ankle (DNP)
2004-01-28,Kings,1444,Lawrence Funderburke,False,True,recovering from surgery on left Achilles tendon (DNP)
2004-01-28,Kings,763,Tony Massenburg,False,True,personal reasons (DNP)
2004-01-28,Lakers,2441,Jamal Sampson,False,True,sprained right ankle (DNP)
